CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
16258.0,174,5,5203.51,2,4,5,At Risk
16260.0,0,1,1035.45,4,2,4,Regular
16261.0,229,4,746.83,2,4,3,At Risk
16265.0,355,9,5447.0,1,5,5,At Risk
16266.0,133,7,861.89,3,5,3,Regular
16268.0,0,2,667.65,4,3,3,Loyal
16270.0,0,1,1141.24,4,2,4,Regular
16271.0,356,5,1429.24,1,4,4,At Risk
16272.0,0,1,411.7,4,2,2,Regular
16274.0,0,1,357.95,4,2,2,Regular
16275.0,0,1,559.87,4,2,3,Regular
16276.0,0,1,810.6,4,2,3,Regular
16278.0,0,1,566.38,4,2,3,Regular
16279.0,155,3,1509.58,3,4,4,Regular
16281.0,0,1,2062.06,4,2,5,Regular
16282.0,0,1,168.3,4,2,1,Regular
16283.0,203,5,1570.81,2,4,4,At Risk
16284.0,19,2,823.97,4,3,3,Loyal
16287.0,0,1,142.5,4,2,1,Regular
16292.0,0,1,302.25,4,2,2,Regular
16293.0,346,10,2248.9900000000002,1,5,5,At Risk
16295.0,55,4,1328.55,3,4,4,Regular
16297.0,0,1,301.9,4,2,2,Regular
16298.0,164,3,598.2,3,4,3,Regular
16302.0,0,1,233.22,4,2,1,Regular
16303.0,308,3,5360.63,1,4,5,At Risk
16305.0,0,1,361.22,4,2,2,Regular
16306.0,154,6,632.27,3,5,3,Regular
16308.0,224,4,2560.0,2,4,5,At Risk
16309.0,134,2,706.57,3,3,3,Regular
16311.0,32,2,616.26,3,3,3,Regular
16313.0,46,2,274.15000000000003,3,3,2,Regular
16315.0,0,1,226.37,4,2,1,Regular
16316.0,294,8,2938.91,1,5,5,At Risk
16317.0,178,3,1341.65,2,4,4,At Risk
16318.0,0,1,328.15000000000003,4,2,2,Regular
16319.0,0,1,404.40000000000003,4,2,2,Regular
16320.0,41,2,1038.46,3,3,4,Regular
16321.0,251,5,373.65000000000003,2,4,2,At Risk
16322.0,35,2,326.75,3,3,2,Regular
16323.0,0,1,207.50000000000003,4,2,1,Regular
16324.0,49,3,428.68,3,4,2,Regular
16325.0,199,3,594.24,2,4,3,At Risk
16326.0,329,14,3110.96,1,5,5,At Risk
16327.0,355,6,3844.22,1,5,5,At Risk
16330.0,95,3,251.91,3,4,2,Regular
16332.0,277,7,1593.2,2,5,4,At Risk
16333.0,302,22,26626.8,1,5,5,At Risk
16337.0,0,1,151.05,4,2,1,Regular
16338.0,0,1,214.8,4,2,1,Regular
16339.0,0,1,109.95,4,2,1,Regular
16340.0,0,1,549.07,4,2,3,Regular
16341.0,177,4,1971.8700000000001,2,4,4,At Risk
16342.0,104,4,322.41,3,4,2,Regular
16343.0,0,2,370.48,4,3,2,Loyal
16344.0,0,1,101.10000000000001,4,2,1,Regular
16345.0,0,1,575.41,4,2,3,Regular
16347.0,25,2,887.65,4,3,3,Loyal
16348.0,208,7,1469.45,2,5,4,At Risk
16349.0,0,1,53.5,4,2,1,Regular
16350.0,312,4,1116.47,1,4,4,At Risk
16351.0,0,1,153.9,4,2,1,Regular
16352.0,20,2,494.44,4,3,3,Loyal
16353.0,366,23,6675.71,1,5,5,At Risk
16354.0,10,2,395.8,4,3,2,Loyal
16356.0,80,3,211.77,3,4,1,Regular
16357.0,180,3,658.88,2,4,3,At Risk
16358.0,183,4,2027.5,2,4,4,At Risk
16359.0,324,9,1750.92,1,5,4,At Risk
16360.0,84,6,3512.53,3,5,5,Regular
16361.0,62,4,896.66,3,4,3,Regular
16362.0,59,5,734.77,3,4,3,Regular
16363.0,0,1,109.36000000000001,4,2,1,Regular
16364.0,126,2,707.04,3,3,3,Regular
16365.0,350,9,1540.42,1,5,4,At Risk
16366.0,0,1,327.3,4,2,2,Regular
16367.0,325,2,804.49,1,3,3,At Risk
16368.0,26,2,497.43,4,3,3,Loyal
16369.0,178,3,1553.66,2,4,4,At Risk
16370.0,143,4,1320.56,3,4,4,Regular
16372.0,0,2,367.93,4,3,2,Loyal
16374.0,196,2,473.03000000000003,2,3,2,At Risk
16376.0,9,2,987.01,4,3,4,Loyal
16377.0,0,1,676.2,4,2,3,Regular
16378.0,63,3,362.95,3,4,2,Regular
16379.0,74,4,2157.4,3,4,5,Regular
16380.0,0,1,1780.59,4,2,4,Regular
16383.0,194,2,668.36,2,3,3,At Risk
16384.0,174,2,584.5,2,3,3,At Risk
16385.0,306,3,555.89,1,4,3,At Risk
16386.0,225,2,317.2,2,3,2,At Risk
16387.0,0,1,94.36,4,2,1,Regular
16389.0,230,4,1382.07,2,4,4,At Risk
16392.0,0,1,221.19,4,2,1,Regular
16393.0,367,13,3046.21,1,5,5,At Risk
16394.0,233,5,1555.34,2,4,4,At Risk
16395.0,270,5,1486.9,2,4,4,At Risk
16398.0,99,2,1705.8,3,3,4,Regular
16399.0,216,2,408.57,2,3,2,At Risk
16400.0,0,1,303.93,4,2,2,Regular
16401.0,326,12,4098.32,1,5,5,At Risk
16402.0,105,2,299.6,3,3,2,Regular
16403.0,0,1,177.5,4,2,1,Regular
16404.0,0,1,443.05,4,2,2,Regular
16405.0,8,2,167.25,4,3,1,Loyal
16406.0,0,1,163.07,4,2,1,Regular
16407.0,300,10,2126.93,1,5,5,At Risk
16409.0,281,5,2028.88,1,4,4,At Risk
16411.0,350,2,214.65,1,3,1,At Risk
16412.0,0,1,151.83,4,2,1,Regular
16413.0,0,1,262.2,4,2,2,Regular
16414.0,259,2,126.25,2,3,1,At Risk
16415.0,0,1,210.35,4,2,1,Regular
16416.0,30,3,1051.4,3,4,4,Regular
16418.0,182,3,675.27,2,4,3,At Risk
16419.0,199,6,972.23,2,5,4,At Risk
16422.0,352,51,34684.4,1,5,5,At Risk
16423.0,0,1,346.12,4,2,2,Regular
16424.0,0,1,133.56,4,2,1,Regular
16425.0,0,1,302.7,4,2,2,Regular
16426.0,274,10,1908.25,2,5,4,At Risk
16427.0,21,2,241.06,4,3,1,Loyal
16429.0,0,1,284.55,4,2,2,Regular
16430.0,0,1,300.85,4,2,2,Regular
16431.0,84,3,642.81,3,4,3,Regular
16432.0,0,1,287.40000000000003,4,2,2,Regular
16433.0,0,1,184.26,4,2,1,Regular
16434.0,270,7,1522.25,2,5,4,At Risk
16438.0,77,5,798.35,3,4,3,Regular
16440.0,207,5,3640.67,2,4,5,At Risk
16441.0,224,2,381.2,2,3,2,At Risk
16442.0,359,3,616.79,1,4,3,At Risk
16444.0,218,4,654.67,2,4,3,At Risk
16445.0,0,1,230.51,4,2,1,Regular
16446.0,205,2,168472.5,2,3,5,At Risk
16447.0,0,1,259.01,4,2,2,Regular
16448.0,0,1,188.89000000000001,4,2,1,Regular
16449.0,83,2,707.69,3,3,3,Regular
16450.0,0,1,311.92,4,2,2,Regular
16451.0,0,1,266.97,4,2,2,Regular
16454.0,20,2,6.9,4,3,1,Loyal
16455.0,308,7,1841.18,1,5,4,At Risk
16456.0,274,5,2158.37,2,4,5,At Risk
16457.0,0,1,208.36,4,2,1,Regular
16458.0,358,18,3482.7400000000002,1,5,5,At Risk
16460.0,53,3,814.72,3,4,3,Regular
16461.0,0,1,151.42,4,2,1,Regular
16462.0,210,3,136.0,2,4,1,At Risk
16463.0,183,4,1422.4,2,4,4,At Risk
16464.0,123,3,1314.68,3,4,4,Regular
16466.0,259,7,1603.46,2,5,4,At Risk
16468.0,0,1,74.9,4,2,1,Regular
16469.0,223,4,650.4300000000001,2,4,3,At Risk
16470.0,307,4,762.39,1,4,3,At Risk
16471.0,0,1,223.95000000000002,4,2,1,Regular
16473.0,172,3,316.11,2,4,2,At Risk
16474.0,138,7,1871.5,3,5,4,Regular
16475.0,185,4,544.3000000000001,2,4,3,At Risk
16477.0,308,7,2494.46,1,5,5,At Risk
16478.0,40,3,331.0,3,4,2,Regular
16479.0,0,2,300.83,4,3,2,Loyal
16480.0,0,1,769.29,4,2,3,Regular
16482.0,0,1,220.62,4,2,1,Regular
16483.0,0,1,139.35,4,2,1,Regular
16484.0,17,2,404.3,4,3,2,Loyal
16485.0,0,1,363.65,4,2,2,Regular
16488.0,115,3,498.8,3,4,3,Regular
16491.0,0,1,731.5,4,2,3,Regular
16493.0,250,4,1351.63,2,4,4,At Risk
16494.0,0,1,826.53,4,2,3,Regular
16495.0,273,3,684.41,2,4,3,At Risk
16496.0,308,3,1599.52,1,4,4,At Risk
16497.0,284,6,2965.69,1,5,5,At Risk
16498.0,1,2,100.97,4,3,1,Loyal
16499.0,4,2,365.45,4,3,2,Loyal
16500.0,326,6,400.86,1,5,2,At Risk
16503.0,254,4,1431.93,2,4,4,At Risk
16504.0,0,1,484.38,4,2,2,Regular
16505.0,0,1,777.6,4,2,3,Regular
16506.0,21,2,90.30000000000001,4,3,1,Loyal
16509.0,0,1,363.70000000000005,4,2,2,Regular
16510.0,0,1,248.1,4,2,1,Regular
16511.0,245,3,950.26,2,4,4,At Risk
16513.0,39,4,874.59,3,4,3,Regular
16515.0,259,5,1627.13,2,4,4,At Risk
16516.0,0,1,101.7,4,2,1,Regular
16517.0,0,1,162.70000000000002,4,2,1,Regular
16518.0,223,2,484.32,2,3,2,At Risk
16519.0,340,2,215.08,1,3,1,At Risk
16520.0,179,3,1046.57,2,4,4,At Risk
16523.0,314,21,9418.470000000001,1,5,5,At Risk
16525.0,364,26,13027.45,1,5,5,At Risk
16526.0,0,1,290.36,4,2,2,Regular
16527.0,0,1,228.06000000000003,4,2,1,Regular
16528.0,0,1,244.41,4,2,1,Regular
16529.0,0,1,455.25,4,2,2,Regular
16531.0,338,7,1244.59,1,5,4,At Risk
16532.0,321,3,6748.8,1,4,5,At Risk
16533.0,49,3,1095.56,3,4,4,Regular
16535.0,0,1,593.75,4,2,3,Regular
16536.0,0,1,548.97,4,2,3,Regular
16539.0,371,4,1388.81,1,4,4,At Risk
16542.0,0,1,119.62,4,2,1,Regular
16545.0,0,1,339.3,4,2,2,Regular
16546.0,82,2,787.15,3,3,3,Regular
16549.0,324,10,4154.64,1,5,5,At Risk
16550.0,260,5,2298.97,2,4,5,At Risk
16551.0,241,3,922.12,2,4,3,At Risk
16552.0,131,2,379.73,3,3,2,Regular
16553.0,197,12,5719.82,2,5,5,At Risk
16554.0,289,3,837.1,1,4,3,At Risk
16555.0,74,2,285.89,3,3,2,Regular
16556.0,294,7,3313.79,1,5,5,At Risk
16557.0,113,2,281.85,3,3,2,Regular
16558.0,366,20,8338.49,1,5,5,At Risk
16560.0,332,2,841.41,1,3,3,At Risk
16561.0,54,2,511.12,3,3,3,Regular
16563.0,0,1,1077.74,4,2,4,Regular
16565.0,0,1,173.7,4,2,1,Regular
16566.0,277,5,614.66,2,4,3,At Risk
16567.0,142,2,865.6,3,3,3,Regular
16569.0,0,1,124.2,4,2,1,Regular
16570.0,296,10,3738.4,1,5,5,At Risk
16571.0,255,3,1421.69,2,4,4,At Risk
16572.0,148,3,1009.6,3,4,4,Regular
16573.0,206,2,663.61,2,3,3,At Risk
16574.0,0,1,451.44,4,2,2,Regular
16581.0,0,1,105.84,4,2,1,Regular
16582.0,0,1,313.62,4,2,2,Regular
16583.0,0,1,233.45000000000002,4,2,1,Regular
16584.0,174,2,936.08,2,3,3,At Risk
16586.0,0,1,463.95,4,2,2,Regular
16587.0,0,1,225.15,4,2,1,Regular
16589.0,90,3,459.24,3,4,2,Regular
16591.0,0,1,213.5,4,2,1,Regular
16592.0,283,16,4113.68,1,5,5,At Risk
16593.0,277,3,330.03,2,4,2,At Risk
16594.0,0,1,181.09,4,2,1,Regular
16595.0,0,1,360.16,4,2,2,Regular
16596.0,351,2,250.15,1,3,1,At Risk
16597.0,0,1,90.04,4,2,1,Regular
16598.0,0,1,145.05,4,2,1,Regular
16600.0,334,6,813.52,1,5,3,At Risk
16601.0,0,1,244.8,4,2,1,Regular
16602.0,0,1,528.08,4,2,3,Regular
16603.0,17,2,482.47,4,3,2,Loyal
16607.0,341,14,3347.71,1,5,5,At Risk
16609.0,237,7,5493.46,2,5,5,At Risk
16610.0,0,1,75.66,4,2,1,Regular
16611.0,0,1,129.49,4,2,1,Regular
16612.0,279,4,1187.66,1,4,4,At Risk
16613.0,0,1,618.59,4,2,3,Regular
16614.0,0,1,506.19,4,2,3,Regular
16616.0,142,2,500.42,3,3,3,Regular
16617.0,0,1,151.85,4,2,1,Regular
16618.0,291,5,2647.59,1,4,5,At Risk
16619.0,0,1,226.21,4,2,1,Regular
16620.0,257,2,178.96,2,3,1,At Risk
16621.0,226,4,813.48,2,4,3,At Risk
16623.0,0,1,129.45000000000002,4,2,1,Regular
16624.0,117,2,810.5699999999999,3,3,3,Regular
16625.0,0,1,333.08,4,2,2,Regular
16626.0,266,17,4413.1,2,5,5,At Risk
16627.0,0,1,322.8,4,2,2,Regular
16628.0,205,5,2188.05,2,4,5,At Risk
16629.0,23,2,417.73,4,3,2,Loyal
16633.0,217,6,2883.1,2,5,5,At Risk
16634.0,150,2,217.9,3,3,1,Regular
16637.0,193,4,1154.47,2,4,4,At Risk
16638.0,346,10,1680.72,1,5,4,At Risk
16639.0,204,3,1257.51,2,4,4,At Risk
16641.0,0,1,231.1,4,2,1,Regular
16642.0,203,2,688.33,2,3,3,At Risk
16643.0,0,1,487.51,4,2,2,Regular
16644.0,35,2,833.78,3,3,3,Regular
16647.0,35,2,214.06,3,3,1,Regular
16648.0,0,1,290.66,4,2,2,Regular
16650.0,0,1,518.42,4,2,3,Regular
16652.0,215,7,6773.97,2,5,5,At Risk
16653.0,55,2,1212.66,3,3,4,Regular
16654.0,227,4,601.27,2,4,3,At Risk
16655.0,314,6,3794.52,1,5,5,At Risk
16656.0,342,15,8625.8,1,5,5,At Risk
16657.0,245,4,933.62,2,4,3,At Risk
16658.0,0,1,123.24,4,2,1,Regular
16659.0,0,1,39.12,4,2,1,Regular
16660.0,303,4,1267.65,1,4,4,At Risk
16665.0,0,1,135.4,4,2,1,Regular
16666.0,0,1,118.98,4,2,1,Regular
16667.0,216,2,570.13,2,3,3,At Risk
16668.0,269,6,306.72,2,5,2,At Risk
16669.0,55,3,1374.87,3,4,4,Regular
16670.0,342,11,4095.9,1,5,5,At Risk
16671.0,136,3,1692.27,3,4,4,Regular
16672.0,264,20,8134.9400000000005,2,5,5,At Risk
16674.0,44,2,319.61,3,3,2,Regular
16676.0,304,4,1592.1200000000001,1,4,4,At Risk
16678.0,280,12,3109.99,1,5,5,At Risk
16679.0,0,1,129.75,4,2,1,Regular
16680.0,0,1,183.7,4,2,1,Regular
16681.0,181,6,1770.3400000000001,2,5,4,At Risk
16682.0,183,5,1028.0,2,4,4,At Risk
16684.0,354,28,66653.56,1,5,5,At Risk
16685.0,0,2,324.24,4,3,2,Loyal
16686.0,308,7,3062.83,1,5,5,At Risk
16688.0,59,4,1260.86,3,4,4,Regular
16689.0,7,2,422.6,4,3,2,Loyal
16690.0,129,2,225.58,3,3,1,Regular
16692.0,33,2,1276.0,3,3,4,Regular
16693.0,203,2,482.01,2,3,2,At Risk
16696.0,113,4,657.9,3,4,3,Regular
16697.0,0,1,112.75,4,2,1,Regular
16698.0,27,2,1998.0,4,3,4,Loyal
16700.0,358,13,5076.55,1,5,5,At Risk
16701.0,353,13,5398.3,1,5,5,At Risk
16705.0,358,20,14034.99,1,5,5,At Risk
16706.0,77,3,531.35,3,4,3,Regular
16708.0,0,1,656.63,4,2,3,Regular
16709.0,197,5,3029.87,2,4,5,At Risk
16710.0,349,10,2483.04,1,5,5,At Risk
16711.0,354,5,1651.03,1,4,4,At Risk
16712.0,267,11,3645.43,2,5,5,At Risk
16713.0,348,15,6923.13,1,5,5,At Risk
16714.0,99,3,1161.53,3,4,4,Regular
16715.0,0,1,301.71999999999997,4,2,2,Regular
16716.0,45,2,901.2,3,3,3,Regular
16717.0,343,6,3858.38,1,5,5,At Risk
16718.0,0,1,623.75,4,2,3,Regular
16719.0,354,7,1790.42,1,5,4,At Risk
16720.0,0,1,155.23999999999998,4,2,1,Regular
16721.0,0,1,292.47,4,2,2,Regular
16722.0,351,13,4730.81,1,5,5,At Risk
16723.0,16,2,589.15,4,3,3,Loyal
16725.0,69,7,781.02,3,5,3,Regular
16726.0,335,5,1382.02,1,4,4,At Risk
16727.0,0,1,272.82,4,2,2,Regular
16728.0,218,4,1054.67,2,4,4,At Risk
16729.0,203,21,7239.92,2,5,5,At Risk
16730.0,267,3,743.11,2,4,3,At Risk
16732.0,0,1,603.75,4,2,3,Regular
16734.0,62,3,650.51,3,4,3,Regular
16735.0,256,5,2300.56,2,4,5,At Risk
16737.0,0,1,417.6,4,2,2,Regular
16738.0,0,1,3.75,4,2,1,Regular
16739.0,0,1,323.0,4,2,2,Regular
16742.0,0,1,464.9,4,2,2,Regular
16743.0,329,7,2238.09,1,5,5,At Risk
16744.0,162,7,1304.76,3,5,4,Regular
16745.0,225,17,7194.3,2,5,5,At Risk
16746.0,354,18,6697.66,1,5,5,At Risk
16747.0,30,2,836.0600000000001,3,3,3,Regular
16748.0,317,5,1515.9,1,4,4,At Risk
16750.0,188,5,623.9300000000001,2,4,3,At Risk
16751.0,0,1,1764.72,4,2,4,Regular
16752.0,0,1,207.5,4,2,1,Regular
16753.0,0,1,223.92000000000002,4,2,1,Regular
16754.0,0,1,2002.4,4,2,4,Regular
16755.0,201,3,1496.83,2,4,4,At Risk
16756.0,0,1,239.4,4,2,1,Regular
16757.0,0,1,106.83000000000001,4,2,1,Regular
16758.0,0,1,369.34,4,2,2,Regular
16759.0,23,3,789.79,4,4,3,Loyal
16761.0,0,1,316.62,4,2,2,Regular
16762.0,125,3,1501.38,3,4,4,Regular
16763.0,0,1,611.8499999999999,4,2,3,Regular
16764.0,140,13,2799.25,3,5,5,Regular
16765.0,0,1,34.0,4,2,1,Regular
16766.0,0,2,1145.6,4,3,4,Loyal
16767.0,286,11,5580.6,1,5,5,At Risk
16768.0,224,3,478.09000000000003,2,4,2,At Risk
16769.0,0,1,380.39,4,2,2,Regular
16770.0,315,5,770.1,1,4,3,At Risk
16771.0,305,5,2246.81,1,4,5,At Risk
16773.0,0,1,171.59,4,2,1,Regular
16774.0,111,4,661.52,3,4,3,Regular
16775.0,357,11,1695.66,1,5,4,At Risk
16776.0,0,1,388.28,4,2,2,Regular
16777.0,177,2,226.35,2,3,1,At Risk
16778.0,200,2,245.94,2,3,1,At Risk
16779.0,364,22,10629.72,1,5,5,At Risk
16780.0,159,2,425.19,3,3,2,Regular
16781.0,0,1,311.25,4,2,2,Regular
16782.0,355,13,2279.9,1,5,5,At Risk
16784.0,0,1,107.6,4,2,1,Regular
16788.0,131,2,597.48,3,3,3,Regular
16789.0,0,1,80.80000000000001,4,2,1,Regular
16790.0,34,6,1545.6200000000001,3,5,4,Regular
16791.0,303,7,1721.78,1,5,4,At Risk
16792.0,0,2,110.38,4,3,1,Loyal
16793.0,0,1,243.84,4,2,1,Regular
16794.0,179,10,1222.71,2,5,4,At Risk
16795.0,0,1,414.88,4,2,2,Regular
16796.0,0,1,305.62,4,2,2,Regular
16800.0,0,1,1201.49,4,2,4,Regular
16801.0,110,4,1619.73,3,4,4,Regular
16803.0,0,1,332.3,4,2,2,Regular
16804.0,247,3,536.99,2,4,3,At Risk
16805.0,187,2,460.59,2,3,2,At Risk
16806.0,136,4,801.49,3,4,3,Regular
16807.0,128,3,1121.59,3,4,4,Regular
16808.0,175,2,288.42,2,3,2,At Risk
16809.0,239,5,914.69,2,4,3,At Risk
16810.0,0,1,309.54,4,2,2,Regular
16811.0,13,2,547.07,4,3,3,Loyal
16812.0,0,1,479.35,4,2,2,Regular
16813.0,196,10,1692.98,2,5,4,At Risk
16814.0,355,21,6509.1,1,5,5,At Risk
16816.0,255,4,417.06,2,4,2,At Risk
16817.0,366,9,1604.75,1,5,4,At Risk
16818.0,195,11,3349.57,2,5,5,At Risk
16820.0,0,1,497.61,4,2,3,Regular
16823.0,0,1,358.38,4,2,2,Regular
16824.0,149,2,460.64,3,3,2,Regular
16825.0,147,2,775.18,3,3,3,Regular
16826.0,0,1,341.7,4,2,2,Regular
16828.0,19,2,128.5,4,3,1,Loyal
16829.0,0,1,197.22,4,2,1,Regular
16830.0,0,1,325.91,4,2,2,Regular
16832.0,33,3,199.15,3,4,1,Regular
16833.0,333,4,1106.53,1,4,4,At Risk
16834.0,0,1,413.46,4,2,2,Regular
16835.0,245,2,180.85,2,3,1,At Risk
16836.0,77,2,251.87,3,3,2,Regular
16837.0,214,11,3170.98,2,5,5,At Risk
16838.0,91,2,588.85,3,3,3,Regular
16839.0,361,34,16594.35,1,5,5,At Risk
16841.0,251,6,1869.82,2,5,4,At Risk
16842.0,202,3,1264.19,2,4,4,At Risk
16843.0,285,16,10196.57,1,5,5,At Risk
16846.0,0,1,214.32,4,2,1,Regular
16847.0,0,1,193.44,4,2,1,Regular
16848.0,0,1,281.42,4,2,2,Regular
16849.0,0,1,124.57,4,2,1,Regular
16850.0,0,1,332.41,4,2,2,Regular
16851.0,47,3,342.45,3,4,2,Regular
16852.0,166,2,144.91,2,3,1,At Risk
16855.0,20,2,328.40000000000003,4,3,2,Loyal
16856.0,0,1,35.400000000000006,4,2,1,Regular
16858.0,0,1,375.69,4,2,2,Regular
16859.0,117,2,747.81,3,3,3,Regular
16861.0,99,2,173.76000000000002,3,3,1,Regular
16863.0,335,2,502.8,1,3,3,At Risk
16866.0,21,3,207.74,4,4,1,Loyal
16869.0,153,4,825.42,3,4,3,Regular
16871.0,248,6,2812.34,2,5,5,At Risk
16872.0,107,3,680.02,3,4,3,Regular
16873.0,360,6,7123.62,1,5,5,At Risk
16875.0,272,5,2095.53,2,4,5,At Risk
16877.0,196,6,853.72,2,5,3,At Risk
16878.0,0,1,13.3,4,2,1,Regular
16880.0,159,7,1519.08,3,5,4,Regular
16881.0,0,1,432.0,4,2,2,Regular
16882.0,251,3,705.12,2,4,3,At Risk
16883.0,184,2,276.73,2,3,2,At Risk
16884.0,0,2,429.84,4,3,2,Loyal
16885.0,342,3,471.51,1,4,2,At Risk
16887.0,0,1,194.88,4,2,1,Regular
16889.0,142,3,1578.67,3,4,4,Regular
16891.0,370,5,809.7,1,4,3,At Risk
16892.0,182,5,525.54,2,4,3,At Risk
16893.0,0,1,145.93,4,2,1,Regular
16895.0,0,1,219.14000000000001,4,2,1,Regular
16897.0,14,2,289.78000000000003,4,3,2,Loyal
16898.0,342,3,508.81,1,4,3,At Risk
16899.0,353,6,1281.56,1,5,4,At Risk
16900.0,47,3,887.11,3,4,3,Regular
16902.0,0,1,1706.88,4,2,4,Regular
16903.0,0,1,373.24,4,2,2,Regular
16904.0,363,16,3754.27,1,5,5,At Risk
16905.0,366,7,3102.43,1,5,5,At Risk
16906.0,167,4,579.77,2,4,3,At Risk
16907.0,336,5,981.65,1,4,4,At Risk
16909.0,0,1,379.14,4,2,2,Regular
16910.0,87,8,1510.06,3,5,4,Regular
16912.0,295,11,2575.38,1,5,5,At Risk
16913.0,0,1,113.44,4,2,1,Regular
16914.0,0,1,208.46,4,2,1,Regular
16915.0,274,6,621.6800000000001,2,5,3,At Risk
16916.0,349,2,576.26,1,3,3,At Risk
16917.0,0,1,391.52,4,2,2,Regular
16918.0,268,6,1068.82,2,5,4,At Risk
16919.0,212,11,2596.45,2,5,5,At Risk
16921.0,0,1,169.79,4,2,1,Regular
16923.0,350,19,7247.61,1,5,5,At Risk
16924.0,63,3,846.75,3,4,3,Regular
16926.0,0,1,230.25,4,2,1,Regular
16927.0,246,3,543.05,2,4,3,At Risk
16928.0,293,17,2847.6,1,5,5,At Risk
16929.0,152,7,1295.39,3,5,4,Regular
16930.0,42,3,380.55,3,4,2,Regular
16931.0,364,21,4604.22,1,5,5,At Risk
16932.0,0,1,161.94,4,2,1,Regular
16933.0,238,2,563.23,2,3,3,At Risk
16934.0,0,2,950.9300000000001,4,3,4,Loyal
16936.0,0,1,262.68,4,2,2,Regular
16938.0,300,4,2736.38,1,4,5,At Risk
16940.0,237,3,3049.88,2,4,5,At Risk
16942.0,215,9,1920.59,2,5,4,At Risk
16943.0,107,3,816.73,3,4,3,Regular
16945.0,337,19,4345.5,1,5,5,At Risk
16947.0,0,1,406.48,4,2,2,Regular
16948.0,187,3,435.02,2,4,2,At Risk
16949.0,313,6,1286.27,1,5,4,At Risk
16950.0,311,3,1178.56,1,4,4,At Risk
16951.0,170,3,1277.75,2,4,4,At Risk
16952.0,0,2,167.60999999999999,4,3,1,Loyal
16953.0,0,1,20.8,4,2,1,Regular
16954.0,359,9,2085.08,1,5,5,At Risk
16955.0,189,4,518.67,2,4,3,At Risk
16956.0,0,1,308.74,4,2,2,Regular
16957.0,42,2,416.64,3,3,2,Regular
16959.0,0,1,117.35000000000001,4,2,1,Regular
16960.0,214,3,507.05,2,4,3,At Risk
16961.0,0,1,234.17,4,2,1,Regular
16963.0,0,1,110.55000000000001,4,2,1,Regular
16965.0,0,1,201.19,4,2,1,Regular
16966.0,232,7,2154.97,2,5,5,At Risk
16967.0,0,1,319.02,4,2,2,Regular
16968.0,103,2,439.43,3,3,2,Regular
16969.0,152,3,650.41,3,4,3,Regular
16971.0,0,1,357.21,4,2,2,Regular
16976.0,0,1,251.51999999999998,4,2,2,Regular
16978.0,0,1,344.33,4,2,2,Regular
16979.0,294,6,1852.0,1,5,4,At Risk
16980.0,36,2,1078.96,3,3,4,Regular
16982.0,0,1,384.06,4,2,2,Regular
16983.0,357,7,1931.25,1,5,4,At Risk
16984.0,42,2,4481.35,3,3,5,Regular
16985.0,341,10,5464.12,1,5,5,At Risk
16986.0,1,2,1873.2,4,3,4,Loyal
16987.0,202,7,1625.05,2,5,4,At Risk
16988.0,0,1,126.12,4,2,1,Regular
16989.0,143,6,1133.25,3,5,4,Regular
16990.0,0,1,179.0,4,2,1,Regular
16992.0,274,5,1614.31,2,4,4,At Risk
16996.0,323,6,1456.96,1,5,4,At Risk
16997.0,37,3,702.0,3,4,3,Regular
16998.0,155,4,295.0,3,4,2,Regular
16999.0,51,2,484.82,3,3,2,Regular
17001.0,358,11,3989.57,1,5,5,At Risk
17002.0,205,3,1493.73,2,4,4,At Risk
17004.0,46,2,1412.94,3,3,4,Regular
17006.0,71,4,781.78,3,4,3,Regular
17007.0,307,6,889.9300000000001,1,5,3,At Risk
17010.0,0,1,195.36,4,2,1,Regular
17011.0,0,1,270.9,4,2,2,Regular
17014.0,58,3,586.33,3,4,3,Regular
17015.0,157,3,1842.56,3,4,4,Regular
17017.0,370,20,8694.26,1,5,5,At Risk
17018.0,285,2,920.1,1,3,3,At Risk
17019.0,357,4,1272.61,1,4,4,At Risk
17022.0,0,1,71.0,4,2,1,Regular
17024.0,112,3,95.85,3,4,1,Regular
17025.0,313,3,357.77,1,4,2,At Risk
17026.0,184,2,154.83,2,3,1,At Risk
17027.0,239,6,890.29,2,5,3,At Risk
17029.0,126,2,716.0,3,3,3,Regular
17030.0,0,1,146.87,4,2,1,Regular
17031.0,143,2,380.35,3,3,2,Regular
17033.0,273,3,1030.1399999999999,2,4,4,At Risk
17034.0,271,3,745.52,2,4,3,At Risk
17035.0,66,2,433.53000000000003,3,3,2,Regular
17037.0,0,1,1267.32,4,2,4,Regular
17038.0,0,1,112.4,4,2,1,Regular
17040.0,0,1,449.73,4,2,2,Regular
17041.0,334,3,1081.57,1,4,4,At Risk
17042.0,245,5,1044.3799999999999,2,4,4,At Risk
17043.0,234,4,1735.18,2,4,4,At Risk
17044.0,0,1,948.48,4,2,4,Regular
17045.0,134,3,339.44,3,4,2,Regular
17046.0,0,1,642.02,4,2,3,Regular
17047.0,120,3,1100.9,3,4,4,Regular
17048.0,214,3,925.35,2,4,3,At Risk
17049.0,273,9,5659.9800000000005,2,5,5,At Risk
17050.0,203,6,3228.84,2,5,5,At Risk
17051.0,0,1,247.14,4,2,1,Regular
17052.0,0,1,413.75,4,2,2,Regular
